Date,Open,High,Low,Close,Volume,Quote Volume
2014-12-20,0.01,0.01,0.01,0.01,13481819,174316.36
2014-12-21,0.01,0.01,0.01,0.01,12767595,161612.22
2014-12-22,0.01,0.01,0.01,0.01,16413139,201395.21
2014-12-23,0.01,0.01,0.01,0.01,12852691,158703.31
2014-12-24,0.01,0.01,0.01,0.01,13389447,164958.03
2014-12-25,0.01,0.01,0.01,0.01,12644743,148638.15
2014-12-26,0.01,0.01,0.01,0.01,12845177,154533.19
2014-12-27,0.01,0.01,0.01,0.01,12026930,143486.81
2014-12-28,0.01,0.01,0.01,0.01,10461274,121570.91
2014-12-29,0.01,0.01,0.01,0.01,12379409,143068.45
2014-12-30,0.01,0.01,0.01,0.01,10528542,118774.28
2014-12-31,0.01,0.01,0.01,0.01,12265422,141248.35
2015-01-01,0.01,0.01,0.01,0.01,11954244,139030.78
2015-01-02,0.01,0.01,0.01,0.01,12232654,142873.38
2015-01-03,0.01,0.01,0.01,0.01,5117126,57818.03
2015-01-04,0.01,0.01,0.01,0.01,9689992,98903.24
2015-01-05,0.01,0.01,0.01,0.01,11093833,112661.39
2015-01-06,0.01,0.01,0.01,0.01,13895536,145576.08
2015-01-07,0.01,0.01,0.01,0.01,15773306,170209.22
2015-01-08,0.01,0.01,0.01,0.01,10475158,113132.95
2015-01-09,0.01,0.01,0.01,0.01,13277747,139742.26
2015-01-10,0.01,0.01,0.01,0.01,10603274,109105.85
2015-01-11,0.01,0.01,0.01,0.01,7743785,76539.61
2015-01-12,0.01,0.01,0.01,0.01,19753233,195764.19
2015-01-13,0.01,0.01,0.01,0.01,11779826,103733.78
2015-01-14,0.01,0.01,0.01,0.01,14287198,110896.36
2015-01-15,0.01,0.01,0.01,0.01,20989764,187929.43
2015-01-16,0.01,0.01,0.01,0.01,16384488,143744.71
2015-01-17,0.01,0.01,0.01,0.01,11941702,101335.41
2015-01-18,0.01,0.01,0.01,0.01,15262958,131292.22
2015-01-19,0.01,0.01,0.01,0.01,14468152,124422.9
2015-01-20,0.01,0.01,0.01,0.01,19331432,168261.26
2015-01-21,0.01,0.01,0.01,0.01,16718428,153073.54
2015-01-22,0.01,0.01,0.01,0.01,13822065,132845.29
2015-01-23,0.01,0.01,0.01,0.01,15250086,145305.78
2015-01-24,0.01,0.01,0.01,0.01,13680593,135257.06
2015-01-25,0.01,0.01,0.01,0.01,24955179,263573.28
2015-01-26,0.01,0.01,0.01,0.01,19101410,206450.12
2015-01-27,0.01,0.01,0.01,0.01,19420905,189288.73
2015-01-28,0.01,0.01,0.01,0.01,12242940,114159.92
2015-01-29,0.01,0.01,0.01,0.01,29228025.62,258623.76
2015-01-30,0.01,0.01,0.01,0.01,47549221.34,426295.61
2015-01-31,0.01,0.01,0.01,0.01,36142956.22,320453.7
2015-02-01,0.01,0.01,0.01,0.01,24523583.92,211805.32
2015-02-02,0.01,0.01,0.01,0.01,32920934.21,292149.87
2015-02-03,0.01,0.01,0.01,0.01,90423169.97,832524.45
2015-02-04,0.01,0.01,0.01,0.01,34767036.05,309331.29
2015-02-05,0.01,0.01,0.01,0.01,19002731.23,167789.79
2015-02-06,0.01,0.01,0.01,0.01,22842547.58,202472.37
2015-02-07,0.01,0.01,0.01,0.01,25001830.36,228581.11
2015-02-08,0.01,0.01,0.01,0.01,36399099.23,326623.52
2015-02-09,0.01,0.01,0.01,0.01,43107782.06,380324.6
2015-02-10,0.01,0.01,0.01,0.01,43540716.64,380451.15
2015-02-11,0.01,0.01,0.01,0.01,51115531.92,448819.7
2015-02-12,0.01,0.01,0.01,0.01,39575893.22,339311.17
2015-02-13,0.01,0.01,0.01,0.01,81865090.04,741697.68
2015-02-14,0.01,0.01,0.01,0.01,111304502.7,1023372.51
2015-02-15,0.01,0.01,0.01,0.01,70175517.95,639763.72
2015-02-16,0.01,0.01,0.01,0.01,44955550.92,397067.23
2015-02-17,0.01,0.01,0.01,0.01,43574542.2,390882.77
2015-02-18,0.01,0.01,0.01,0.01,68147229.54,609858.03
2015-02-19,0.01,0.01,0.01,0.01,35879055.37,319563.5
2015-02-20,0.01,0.01,0.01,0.01,39879389.16,360162.44
2015-02-21,0.01,0.01,0.01,0.01,53218880.6,481285.04
2015-02-22,0.01,0.01,0.01,0.01,38280277.91,342007.91
2015-02-23,0.01,0.01,0.01,0.01,37397874.28,329987.22
2015-02-24,0.01,0.01,0.01,0.01,51920326.44,457758.58
2015-02-25,0.01,0.01,0.01,0.01,41874590.46,368622.64
2015-02-26,0.01,0.01,0.01,0.01,62362236.96,542255.71
2015-02-27,0.01,0.01,0.01,0.01,89981818.86,815652.66
2015-02-28,0.01,0.01,0.01,0.01,62755384.21,558919.14
2015-03-01,0.01,0.01,0.01,0.01,137902697.95,1226062.3
2015-03-02,0.01,0.01,0.01,0.01,107061856.32,966325.27
2015-03-03,0.01,0.01,0.01,0.01,90272738.84,809696.57
2015-03-04,0.01,0.01,0.01,0.01,96731753.58,856048.35
2015-03-05,0.01,0.01,0.01,0.01,84280749.46,750827.25
2015-03-06,0.01,0.01,0.01,0.01,73228306.1,646910.81
2015-03-07,0.01,0.01,0.01,0.01,62227264.74,547597.51
2015-03-08,0.01,0.01,0.01,0.01,70243168.63,615763.4
2015-03-09,0.01,0.01,0.01,0.01,85013200.5,754384.98
2015-03-10,0.01,0.01,0.01,0.01,117828014.02,1041196.29
2015-03-11,0.01,0.01,0.01,0.01,62362017.2,552728.11
2015-03-12,0.01,0.01,0.01,0.01,75674354.04,681251.47
2015-03-13,0.01,0.01,0.01,0.01,81241011.02,716767.57
2015-03-14,0.01,0.01,0.01,0.01,63507249.33,556387.48
2015-03-15,0.01,0.01,0.01,0.01,59346324.26,532807.75
2015-03-16,0.01,0.01,0.01,0.01,55929710.32,502736.13
2015-03-17,0.01,0.01,0.01,0.01,45779199.79,409274.69
2015-03-18,0.01,0.01,0.01,0.01,133201043.68,1149004.03
2015-03-19,0.01,0.01,0.01,0.01,48429217.44,397918.51
2015-03-20,0.01,0.01,0.01,0.01,45812457.45,379816.9
2015-03-21,0.01,0.01,0.01,0.01,47280401.07,386908.82
2015-03-22,0.01,0.01,0.01,0.01,79121062.68,645749.68
2015-03-23,0.01,0.01,0.01,0.01,74871536.08,629973.52
2015-03-24,0.01,0.01,0.01,0.01,47018842.69,382635.47
2015-03-25,0.01,0.01,0.01,0.01,40545479.31,322564.09
2015-03-26,0.01,0.01,0.01,0.01,42000204.86,342698.71
2015-03-27,0.01,0.01,0.01,0.01,45898502.53,372236.69
2015-03-28,0.01,0.01,0.01,0.01,55719951.3,451159.07
