Date,Open,High,Low,Close,Volume,Quote Volume
2021-01-07,141.39,193.28,141.38,173.92,54369453.4,9163753180.63
2021-01-08,173.92,278.11,159.88,236.66,54061534.44,12096285318.98
2021-01-09,236.66,268.7,215.52,248.66,22398959.82,5395334536.19
2021-01-10,248.66,274.11,234.6,253.86,14423076.66,3616771397.09
2021-01-11,253.86,258.43,191.04,228.2,21582086.73,4744603528.2
2021-01-12,228.2,285.31,225.57,266.0,16896427.82,4301820674.58
2021-01-13,266.0,266.09,239.36,257.36,13048868.52,3291808646.83
2021-01-14,257.36,259.49,232.3,239.94,14714463.29,3613834856.81
2021-01-15,239.94,251.34,218.03,237.72,11551523.21,2764035890.54
2021-01-16,237.72,271.04,237.62,251.14,18206626.58,4583530984.07
2021-01-17,251.14,290.79,242.78,279.68,18671119.14,5005147105.48
2021-01-18,279.68,303.87,267.44,277.62,14546128.83,4150102266.64
2021-01-19,277.62,295.28,264.22,265.87,11505970.54,3224214190.83
2021-01-20,265.87,273.72,243.77,271.42,10598187.26,2749359632.48
2021-01-21,271.42,272.6,217.2,218.12,10988760.34,2699186978.65
2021-01-22,218.12,255.31,185.21,243.81,14760260.25,3342813481.32
2021-01-23,243.81,262.55,241.9,256.26,6012396.45,1534483552.43
2021-01-24,256.26,277.02,254.71,265.42,6685586.49,1775933855.42
2021-01-25,265.42,290.09,251.66,270.07,16052080.58,4303281411.42
2021-01-26,270.07,298.55,268.13,295.25,15420402.35,4385902557.32
2021-01-27,295.25,295.74,257.33,269.06,6859067.98,1876869438.29
2021-01-28,269.06,288.98,263.41,278.61,5870370.08,1636932890.14
2021-01-29,278.61,283.99,265.13,279.42,8254826.28,2266290977.69
2021-01-30,279.42,314.5,275.22,308.5,9780927.66,2882866268.39
2021-01-31,308.5,349.4,304.26,310.65,13977076.17,4516837086.56
2021-02-01,310.65,337.41,300.31,337.41,6187934.7,1947927077.16
2021-02-02,337.41,394.78,326.59,382.86,13897390.34,5122554756.9
2021-02-03,382.86,422.12,369.62,418.04,10357308.56,4086599918.3
2021-02-04,418.04,477.13,408.36,468.92,13233479.45,5758602757.91
2021-02-05,468.92,519.71,467.64,487.39,10701839.04,5279118517.15
2021-02-06,487.39,495.3,416.04,445.62,13170200.0,5876973032.73
2021-02-07,445.62,501.02,419.37,487.8,12241190.4,5714441517.19
2021-02-08,487.8,587.92,472.55,573.84,15057578.09,8185574196.22
2021-02-09,573.84,619.06,551.33,569.19,11668401.56,6784812356.23
2021-02-10,569.19,662.08,548.82,661.64,10543126.07,6349057535.43
2021-02-11,661.64,707.38,637.57,670.09,13261274.65,8909045156.38
2021-02-12,670.09,721.38,657.96,670.12,7068110.92,4865458712.94
2021-02-13,670.12,689.81,629.8,635.15,8148532.74,5350163676.39
2021-02-14,635.15,669.08,621.06,633.52,8154482.03,5213155978.93
2021-02-15,633.52,677.46,570.25,643.44,9002133.73,5628914680.71
2021-02-16,643.44,655.17,579.7,605.04,6150368.77,3813806456.55
2021-02-17,605.04,615.5,548.42,599.19,8170961.66,4784934399.88
2021-02-18,599.19,675.87,597.65,651.75,6605325.44,4237611735.69
2021-02-19,651.75,851.98,620.89,833.04,17982088.4,13411579439.21
2021-02-20,833.04,857.47,711.95,724.16,11318267.66,8787649605.28
2021-02-21,724.16,844.83,716.92,804.14,9503411.34,7435343474.49
2021-02-22,804.14,1059.7,668.05,1043.95,31931789.08,26777594256.88
2021-02-23,1043.95,1142.3,838.55,1101.76,46709771.95,47791612847.51
2021-02-24,1101.76,1324.21,1075.52,1264.61,24738155.69,29584774637.77
2021-02-25,1264.61,1309.64,999.16,1015.82,22001517.29,25658967585.5
2021-02-26,1015.82,1141.14,959.91,1001.42,19344837.24,20124491444.29
2021-02-27,1001.42,1083.9,961.58,971.72,14213395.03,14518196274.52
2021-02-28,971.72,1016.29,844.48,965.73,18046744.51,16682059991.38
2021-03-01,965.73,1145.77,958.3,1097.09,14869341.66,15912720823.71
2021-03-02,1097.09,1116.07,986.27,1023.37,9486823.79,9968541861.32
2021-03-03,1023.37,1079.65,1005.57,1028.17,8350484.42,8691241489.49
2021-03-04,1028.17,1043.53,931.54,955.35,6865214.67,6757174071.84
2021-03-05,955.35,957.57,891.14,919.17,5546275.56,5098504126.13
2021-03-06,919.17,971.23,871.05,954.44,7301898.42,6690277340.34
2021-03-07,954.44,1023.91,930.98,1010.41,7577801.78,7467007656.54
2021-03-08,1010.41,1017.38,957.16,998.61,6129343.73,6050065313.47
2021-03-09,998.61,1099.74,969.76,1081.36,7123356.8,7399223524.19
2021-03-10,1081.36,1106.65,1023.65,1034.11,6289081.24,6660284992.57
2021-03-11,1034.11,1184.82,995.01,1164.63,11221994.62,12194381677.01
2021-03-12,1164.63,1197.85,1024.97,1058.45,9241419.24,10344467195.71
2021-03-13,1058.45,1119.36,1011.2,1111.96,7361249.14,7861351333.18
2021-03-14,1111.96,1116.62,1044.94,1051.13,4743773.59,5073926546.98
2021-03-15,1051.13,1075.3,991.94,1027.12,5842153.82,6009694161.79
2021-03-16,1027.12,1035.11,959.87,989.28,6543702.97,6490386751.09
2021-03-17,989.28,1034.38,950.11,1031.29,5151882.18,5113023618.55
2021-03-18,1031.29,1070.65,1014.53,1032.32,4440313.56,4607664977.84
2021-03-19,1032.32,1052.23,1005.31,1025.43,3912841.44,4018297553.94
2021-03-20,1025.43,1083.14,1021.14,1027.71,3774054.55,3977020389.32
