Date,Open,High,Low,Close,Volume,Quote Volume
2011-04-20,53.27,53.28,50.08,50.62,21344.95,1094381.05
2011-04-21,50.62,53.65,50.53,53.65,39295.69,2054710.75
2011-04-22,53.65,62.56,52.74,62.52,39415.39,2259672.29
2011-04-23,62.52,86.53,58.58,75.14,66620.36,4581558.93
2011-04-24,75.14,86.53,71.0,72.37,21541.69,1600927.98
2011-04-25,72.37,75.52,67.5,69.25,13471.6,942938.88
2011-04-26,69.25,79.89,68.0,79.89,24054.31,1789933.46
2011-04-27,79.89,86.8,76.16,84.14,33055.26,2763328.12
2011-04-28,84.14,117.63,73.51,98.19,100238.23,9034216.46
2011-04-29,98.19,130.59,97.75,127.38,57577.32,6588101.45
2011-04-30,127.38,180.3,121.63,154.93,65427.8,9508918.22
2011-05-01,154.93,171.18,110.91,134.16,45772.07,6348294.48
2011-05-02,134.16,154.9,133.99,141.82,18333.83,2633562.24
2011-05-03,141.82,155.26,137.83,151.37,16919.18,2499569.84
2011-05-04,151.37,158.81,144.48,151.42,17278.29,2642246.15
2011-05-05,151.42,154.55,148.17,149.31,15350.34,2344389.21
2011-05-06,149.31,161.72,147.23,154.41,23014.7,3582853.77
2011-05-07,154.41,165.57,153.22,162.88,17833.29,2879117.69
2011-05-08,162.88,176.12,162.39,172.94,21132.51,3561821.35
2011-05-09,172.94,174.47,164.96,169.82,11520.93,1957687.58
2011-05-10,169.82,267.95,169.82,259.13,56217.32,11919918.04
2011-05-11,259.13,264.13,205.92,245.68,52569.15,12574020.97
2011-05-12,245.68,291.71,233.23,283.22,31722.46,8309400.44
2011-05-13,283.22,379.42,282.79,367.8,64003.37,21493339.65
2011-05-14,367.8,399.88,264.47,317.34,55390.45,19570647.5
2011-05-15,317.34,343.97,278.57,313.93,18294.87,5537994.64
2011-05-16,313.93,383.8,304.14,360.25,44141.4,15489583.77
2011-05-17,360.25,378.78,315.63,326.06,35345.46,11996802.3
2011-05-18,326.06,338.42,297.4,310.01,25403.44,8170813.47
2011-05-19,310.01,330.73,297.15,305.97,24436.41,7648248.96
2011-05-20,305.97,319.55,251.3,251.61,44460.43,12556874.29
2011-05-21,251.61,293.27,251.61,275.52,31111.9,8357812.1
2011-05-22,275.52,304.32,269.72,301.2,23872.15,6952794.48
2011-05-23,301.2,336.19,301.19,323.16,35279.88,11326485.47
2011-05-24,323.16,339.44,314.57,335.37,29282.48,9574211.43
2011-05-25,335.37,419.74,326.16,380.75,64049.94,23158972.03
2011-05-26,380.75,405.31,362.93,398.33,28644.99,11092835.87
2011-05-27,398.33,400.09,383.88,383.88,14431.84,5651849.83
2011-05-28,383.88,392.72,366.15,374.73,12247.72,4671154.05
2011-05-29,374.73,383.3,366.68,379.51,7487.54,2805430.99
2011-05-30,379.51,406.33,372.45,396.8,17680.15,6955676.18
2011-05-31,396.8,427.46,365.01,393.69,45794.43,18325727.51
2011-06-01,393.69,436.43,377.99,429.37,43479.96,17971899.07
2011-06-02,429.37,487.14,426.01,475.27,41047.26,18612440.87
2011-06-03,475.27,650.03,474.68,640.43,72980.24,42778211.74
2011-06-04,640.43,842.82,629.12,842.66,44475.34,32695369.37
2011-06-05,842.66,850.93,725.9,744.18,24278.97,18846963.69
2011-06-06,744.18,861.67,739.33,826.17,55092.47,45530460.05
2011-06-07,826.17,1088.22,815.75,1067.19,53715.04,47752277.88
2011-06-08,1067.19,1426.2,1004.25,1323.37,104925.16,127813754.07
2011-06-09,1323.37,1408.32,1180.5,1292.7,62933.66,83196412.55
2011-06-10,1292.7,1315.31,894.42,1071.51,92208.2,101773873.22
2011-06-11,1071.51,1074.39,590.52,656.15,121869.97,96134961.14
2011-06-12,656.15,1109.15,461.43,830.6,151194.16,109774083.53
2011-06-13,830.6,1099.03,718.47,889.79,73421.79,66221563.06
2011-06-14,889.79,919.15,805.43,865.58,36155.99,31128529.73
2011-06-15,865.58,895.16,853.84,872.42,27711.9,24410585.18
2011-06-16,872.42,892.72,761.1,763.18,49202.14,41641711.5
2011-06-17,763.18,821.58,583.45,704.13,108623.77,75494825.46
2011-06-18,704.13,759.97,676.34,757.28,35536.55,25554369.64
2011-06-19,757.28,840.48,756.61,785.08,30176.74,24044197.9
2011-06-20,785.08,787.3,785.08,787.3,0,0
2011-06-21,787.3,787.3,785.11,785.11,0,0
2011-06-22,785.11,785.44,785.11,785.44,0,0
2011-06-23,785.44,786.68,785.44,786.68,0,0
2011-06-24,786.68,787.84,786.68,787.84,0,0
2011-06-25,787.84,787.88,787.84,787.88,0,0
2011-06-26,787.88,787.88,631.51,740.18,15053.93,10556981.16
2011-06-27,740.18,805.45,720.85,753.87,31452.54,24083090.36
2011-06-28,753.87,773.78,742.62,762.97,24398.15,18592022.59
2011-06-29,762.97,768.37,747.93,755.21,21043.37,15926853.94
2011-06-30,755.21,762.02,703.72,718.69,34961.19,25761455.45
2011-07-01,718.69,747.09,680.48,685.36,33284.45,23589836.52
2011-07-02,685.36,704.31,680.72,685.68,19453.24,13452454.64
2011-07-03,685.68,697.1,682.34,687.48,16792.29,11570876.84
2011-07-04,687.48,689.43,585.22,614.54,52276.99,33633208.61
2011-07-05,614.54,631.41,489.26,572.73,84081.15,47759537.26
2011-07-06,572.73,730.64,563.11,656.92,111818.32,73545798.31
2011-07-07,656.92,696.91,645.09,655.62,54465.7,36625477.27
2011-07-08,655.62,671.97,617.22,635.61,34853.42,22207955.82
2011-07-09,635.61,651.73,624.35,638.54,11909.17,7607840.15
2011-07-10,638.54,696.16,637.53,661.1,45284.42,30324170.79
2011-07-11,661.1,675.74,615.01,631.89,49160.01,31422848.86
2011-07-12,631.89,653.51,620.53,625.62,26356.51,16656559.77
2011-07-13,625.62,631.0,619.32,621.03,10338.15,6456089.76
2011-07-14,621.03,625.28,611.5,622.71,17661.16,10944580.8
2011-07-15,622.71,627.1,605.36,614.64,24819.54,15353960.88
2011-07-16,614.64,614.64,601.35,610.42,17264.49,10462586.2
2011-07-17,610.42,611.65,579.37,585.52,34375.47,20401215.38
2011-07-18,585.52,619.46,556.63,600.05,75896.31,44082235.95
2011-07-19,600.05,654.5,598.77,616.53,67575.61,42190323.46
2011-07-20,616.53,622.74,595.71,609.77,23177.9,14106405.97
2011-07-21,609.77,612.59,597.05,605.02,25018.37,15189291.66
2011-07-22,605.02,613.24,597.48,607.47,15165.62,9183608.78
2011-07-23,607.47,610.06,599.6,607.08,22455.6,13596372.0
2011-07-24,607.08,625.61,604.53,620.4,26623.26,16377137.17
2011-07-25,620.4,651.87,611.18,620.95,31577.96,19903444.9
2011-07-26,620.95,623.84,609.84,612.71,16793.86,10309638.8
2011-07-27,612.71,623.08,611.06,612.77,11508.66,7086489.4
2011-07-28,612.77,614.05,586.68,594.53,32738.27,19642234.12
2011-07-29,594.53,605.01,587.49,596.38,7257.51,4330722.09
2011-07-30,596.38,601.34,593.84,597.43,6104.38,3646379.32
2011-07-31,597.43,657.83,566.65,590.27,45723.44,27290766.45
2011-08-01,590.27,598.23,567.18,577.41,21748.09,12626174.69
2011-08-02,577.41,579.99,508.62,533.5,57242.69,31410646.89
2011-08-03,533.5,533.97,388.25,410.34,90287.33,41814629.04
2011-08-04,410.34,497.23,410.34,479.39,50094.1,23629671.21
2011-08-05,479.39,490.62,424.05,436.04,30765.69,14130869.39
2011-08-06,436.04,444.52,263.15,291.83,102411.73,35842283.04
2011-08-07,291.83,406.39,270.68,356.6,89830.96,31037021.63
2011-08-08,356.6,364.0,321.38,353.66,34042.22,11866125.57
2011-08-09,353.66,543.13,345.5,451.89,114472.78,50229775.18
2011-08-10,451.89,470.7,431.65,452.49,24254.45,10979821.99
2011-08-11,452.49,471.4,384.18,428.68,58114.56,24943039.66
2011-08-12,428.68,442.28,405.27,429.15,41592.12,17576919.88
2011-08-13,429.15,464.67,420.88,459.45,29759.76,13222202.44
2011-08-14,459.45,507.49,438.33,488.61,44125.5,21241012.38
2011-08-15,488.61,538.6,485.87,504.88,38155.54,19525650.03
2011-08-16,504.88,513.14,490.13,497.01,15325.44,7677117.16
2011-08-17,497.01,503.44,483.79,496.44,22898.69,11298191.89
2011-08-18,496.44,505.71,490.29,495.76,8210.38,4097322.48
2011-08-19,495.76,540.09,495.01,532.49,33721.05,17564854.5
2011-08-20,532.49,534.36,521.07,523.51,9915.0,5205715.86
2011-08-21,523.51,526.15,517.05,518.11,8720.35,4535606.6
2011-08-22,518.11,524.66,481.29,496.95,36996.14,18606121.2
2011-08-23,496.95,514.85,493.11,499.16,12779.51,6434345.89
2011-08-24,499.16,509.25,494.19,498.86,7815.83,3931670.83
2011-08-25,498.86,501.58,418.91,452.38,55485.39,25573499.25
2011-08-26,452.38,454.34,355.43,377.35,83004.37,33138570.96
2011-08-27,377.35,419.79,376.8,395.99,22001.43,8749362.76
2011-08-28,395.99,436.97,390.35,418.11,24155.77,9989872.2
2011-08-29,418.11,427.34,398.68,412.67,21651.28,8898908.1
2011-08-30,412.67,413.61,393.41,405.56,11802.61,4768175.82
2011-08-31,405.56,405.56,370.17,376.89,19672.78,7548364.76
2011-09-01,376.89,384.07,372.05,377.39,11903.53,4493519.64
2011-09-02,377.39,399.05,376.35,395.52,16840.38,6510169.16
2011-09-03,395.52,397.76,382.91,388.59,6962.06,2721726.0
2011-09-04,388.59,388.67,362.5,374.85,19695.97,7378286.79
2011-09-05,374.85,376.07,333.53,351.62,31106.35,10891645.41
2011-09-06,351.62,352.18,281.54,315.74,84322.37,26104551.72
2011-09-07,315.74,346.09,304.47,331.39,50197.71,16267132.55
2011-09-08,331.39,332.55,300.97,301.58,32352.81,10170868.87
